id_page,title,date,link,first_p
1,"Gemadept (GMD) lên 2 kịch bản kinh doanh năm 2020 dựa trên chỉ số GDP, kịch bản tốt nhất sẽ đạt lợi nhuận 500 tỷ đồng",2020-06-09T08:56:17,/gemadept-gmd-len-2-kich-ban-kinh-doanh-nam-2020-dua-tren-chi-so-gdp-kich-ban-tot-nhat-se-dat-loi-nhuan-500-ty-dong-20200608175445871.chn,Kịch bản thứ 2 Gemadept dự kiến lãi trước thuế 430 tỷ đồng.
1,"DBC, MSN, KDC, TDH, VTB: Thông tin giao dịch lượng lớn cổ phiếu",2020-06-09T08:52:50,/dbc-msn-kdc-tdh-vtb-thong-tin-giao-dich-luong-lon-co-phieu-20200608181421917.chn,Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.
1,Vinamilk và KIDO thành lập liên doanh lĩnh vực nước giải khát – kem,2020-06-09T08:47:06,/vinamilk-va-kido-thanh-lap-lien-doanh-linh-vuc-nuoc-giai-khat-kem-20200609084339058.chn,Thông tin này cũng chính thức phủ nhận tin đồn về việc VNM sẽ mua chi phối cổ phần KDC sau sáp nhập đã được lan truyền trước đó trên thị trường.
1,"HAGL: Doanh thu mảng cây ăn trái dự tăng 2,7 lần với Trung Quốc là nền tảng xuất khẩu, năm 2020 dự kiến vẫn lỗ 356 tỷ đồng",2020-06-09T08:43:50,/hagl-doanh-thu-mang-cay-an-trai-du-tang-27-lan-voi-trung-quoc-la-nen-tang-xuat-khau-nam-2020-du-kien-van-lo-356-ty-dong-2020060819084623.chn,"Theo HAGL, thị trường tiêu thụ hiện nay đang lấy thị trường Trung Quốc làm nền tảng và sẽ chiếm giữ vị trí nhà cung cấp trái cây nhiệt đới lớn nhất tại..."
1,Lịch sự kiện và tin vắn chứng khoán ngày 09/06,2020-06-09T08:41:57,/lich-su-kien-va-tin-van-chung-khoan-ngay-09-06-20200609074518527.chn,Tổng hợp toàn bộ tin vắn nổi bật liên quan đến doanh nghiệp niêm yết trên hai sàn chứng khoán.
1,"KIS: “Định giá thị trường có phần đắt đỏ, VN-Index có thể gặp áp lực bán mạnh tại vùng 900 điểm”",2020-06-09T06:27:00,/kis-dinh-gia-thi-truong-co-phan-dat-do-vn-index-co-the-gap-ap-luc-ban-manh-tai-vung-900-diem-20200608172821417.chn,KIS cho rằng yếu tố chính thúc đẩy thị trường trong những tuần tới tiếp tục là thanh khoản từ các nhà đầu tư cá nhân trong nước đang tìm kiếm tài sản rủi ro để bù đắp cho lãi suất...
1,Tập đoàn Trí Việt (TVC): Tiệc tri ân thị trường chứng khoán,2020-06-08T19:30:00,/tap-doan-tri-viet-tvc-tiec-tri-an-thi-truong-chung-khoan-20200608171456605.chn,"Ngày 5/6/2020 vừa qua, Tập đoàn Trí Việt (HNX: TVC) đã tổ chức thành công sự kiện T-Corp Fellowship ""Trí Việt & những người bạn hào sảng"" tại khách sạn Pullman Hà Nội. Sự kiện đã..."
1,Các quỹ đầu tư chuẩn bị cho đợt lao dốc thứ 2 của thị trường chứng khoán,2020-06-08T16:51:16,/cac-quy-dau-tu-chuan-bi-cho-dot-lao-doc-thu-2-cua-thi-truong-chung-khoan-20200608165114433.chn,Các nhà quản lý quỹ cho rằng diễn biến giá tài sản không còn phản ánh đúng các yếu tố cơ bản vốn đang rất ảm đạm.
1,"KDC tăng mạnh, ông Trần Lệ Nguyên chỉ mua được 1,8 triệu cổ phiếu",2020-06-08T16:13:39,/kdc-tang-manh-ong-tran-le-nguyen-chi-mua-duoc-18-trieu-co-phieu-20200608161237746.chn,Cổ phiếu KDC tăng khoảng 73% trong vòng hơn 1 tháng gần đây.
1,"Dòng tiền “nhà đầu tư F0” ồ ạt đổ vào thị trường, thanh khoản HoSE lập kỷ lục gần 500 triệu cổ phiếu trong phiên 8/6",2020-06-08T16:06:00,/dong-tien-nha-dau-tu-f0-o-at-do-vao-thi-truong-thanh-khoan-hose-lap-ky-luc-gan-500-trieu-co-phieu-trong-phien-8-6-20200608160628089.chn,"Thống kê cho biết khối lượng khớp lệnh HoSE trong phiên 8/6 là con số lớn nhất từ trước tới nay của TTCK Việt Nam, vượt qua kỷ lục cũ 445 triệu cổ phiếu khớp lệnh trong phiên..."
1,"LDG lên kế hoạch lãi 700 tỷ đồng năm 2020, doanh thu dự kiến hơn gấp 3 lần năm 2019",2020-06-08T15:50:12,/ldg-len-ke-hoach-lai-700-ty-dong-nam-2020-doanh-thu-du-kien-hon-gap-3-lan-nam-2019-20200608150734402.chn,Trong khi đó LNST quý 1/2020 của LDG đạt hơn 1 tỷ đồng.
1,"Khối ngoại trở lại mua ròng 380 tỷ đồng, ba sàn bứt phá trong phiên 8/6",2020-06-08T15:18:28,/khoi-ngoai-tro-lai-mua-rong-380-ty-dong-ba-san-but-pha-trong-phien-8-6-20200608151825699.chn,"Giao dịch khối ngoại diễn ra khá tích cực khi họ mua ròng 380 tỷ đồng trên toàn thị trường, lực mua tập trung vào chứng chỉ quỹ FUEVFVND (197,6 tỷ đồng), VNM (65 tỷ đồng), HPG..."
2,Tiêu điểm xử phạt tuần vừa qua: Thêm nhiều cá nhân bị UBCKNN phạt,2020-06-08T14:30:47,/tieu-diem-xu-phat-tuan-vua-qua-them-nhieu-ca-nhan-bi-ubcknn-phat-20200604111700324.chn,"Nguyên nhân do các cá nhân, tổ chức này đã vi phạm hành chính trong lĩnh vực chứng khoán và thị trường chứng khoán."
2,"Quyết liệt “Refresh”, PNJ tạo lực đẩy tăng trưởng mới trong năm 2020",2020-06-08T13:37:00,/quyet-liet-refresh-pnj-tao-luc-day-tang-truong-moi-trong-nam-2020-20200608133834527.chn,"Đại dịch Covid-19 đã tác động sâu sắc đến mọi mặt đời sống kinh tế, xã hội, buộc doanh nghiệp phải tái tạo toàn diện từ nguồn lực đến chiến lược kinh doanh do tâm lý, hành vi và..."
2,"Điểm danh những doanh nghiệp chốt quyền nhận cổ tức bằng tiền, bằng cổ phiếu và cổ phiếu thưởng tuần 8-12/6",2020-06-08T11:18:00,/diem-danh-nhung-doanh-nghiep-chot-quyen-nhan-co-tuc-bang-tien-bang-co-phieu-va-co-phieu-thuong-tuan-8-12-6-20200608094030246.chn,"Tạm có 19 doanh nghiệp chốt danh sách cổ đông trả cổ tức, cổ phiếu thưởng tuần này."
2,Chuyển động quỹ đầu tư tuần 1-7/6: Quỹ tỷ đô mua thêm cổ phần MWG,2020-06-08T10:58:29,/chuyen-dong-quy-dau-tu-tuan-1-7-6-quy-ty-do-mua-them-co-phan-mwg-20200608083832261.chn,Arisaig Asia Consumer đã nhận chuyển nhượng 763.763 cổ phiếu MWG vào 5/6. PYN Elite tiếp tục bán thêm 336.860 cổ phiếu CII vào 29/5.
2,"ĐHĐCĐ PV OIL: Tình hình quý 3-4/2020 vẫn còn là dấu hỏi, muốn trở thành doanh nghiệp thứ 3 tham gia cung cấp nhiên liệu bay cho ngành hàng không",2020-06-08T10:57:30,/dhdcd-pv-oil-tinh-hinh-quy-3-4-2020-van-con-la-dau-hoi-muon-tro-thanh-doanh-nghiep-thu-3-tham-gia-cung-cap-nhien-lieu-bay-cho-nganh-hang-khong-20200608105133386.chn,"Theo PV OIL, hiện nay thị trường hàng không đang tăng trưởng nóng, nhưng hiện chỉ có 2 nhà cung cấp nhiên liệu. Đây là cơ hội lớn cho PV OIL, khi mà Công ty được phép tham gia, có..."
2,"Hơn 10.000 tỷ đổ vào thị trường, VN-Index áp sát mốc 900 điểm trong phiên đầu tuần",2020-06-08T10:02:00,/dong-tien-cuon-cuon-do-vao-thi-truong-vn-index-ap-sat-moc-900-diem-sau-khi-quoc-hoi-thong-qua-evfta-20200608100210433.chn,"Đà tăng không chỉ tập trung ở các cổ phiếu vốn hóa lớn, ngân hàng, mà lan tỏa ra hầu hết các nhóm ngành như chứng khoán, bất động sản, xây dựng, khu công nghiệp, dầu khí, thủy..."
2,"VHM, CII, MCH, CTC, BCG, PXL, PGC, VNH, CET: Thông tin giao dịch lượng lớn cổ phiếu",2020-06-08T08:55:00,/vhm-cii-mch-ctc-bcg-pxl-pgc-vnh-cet-thong-tin-giao-dich-luong-lon-co-phieu-20200608083025339.chn,Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.
2,Lịch sự kiện và tin vắn chứng khoán ngày 08/06,2020-06-08T08:25:52,/lich-su-kien-va-tin-van-chung-khoan-ngay-08-06-20200608074852152.chn,Tổng hợp toàn bộ tin vắn nổi bật liên quan đến doanh nghiệp niêm yết trên hai sàn chứng khoán.
2,"PV Power đặt kế hoạch lãi trước thuế gần 2.200 tỷ đồng trong năm 2020, tăng mạnh tỷ trọng năng lượng tái tạo vào năm 2035",2020-06-08T06:24:00,/pv-power-dat-ke-hoach-lai-truoc-thue-gan-2200-ty-dong-trong-nam-2020-tang-manh-ty-trong-nang-luong-tai-tao-vao-nam-2035-20200607222621183.chn,"Giai đoạn 2026 – 2035, PV Power sẽ tiếp tục góp vốn để triển khai đầu tư dự án NMĐ LNG khác (công suất 3.000 MW), NMĐ khí Quảng Ninh (1.500 MW). Ngoài ra, công ty cũng tìm kiếm,..."
2,[Quy tắc đầu tư vàng] Tỷ phú đầu tư George Soros khuyên gì để thành công?,2020-06-07T11:33:13,/quy-tac-dau-tu-vang-ty-phu-dau-tu-george-soros-khuyen-gi-de-thanh-cong-20200607113311261.chn,"Đối với những người quan tâm đến thị trường chứng khoán, tỷ phú Soros còn được biết đến với sự nghiệp lâu dài là một nhà đầu tư lẫy lừng ở phố Wall, ""kẻ phá sập Ngân hàng Anh"" hay..."
2,"Top 10 cổ phiếu tăng/giảm mạnh nhất tuần: DBC, ITA tiếp tục góp mặt",2020-06-07T11:27:55,/top-10-co-phieu-tang-giam-manh-nhat-tuan-dbc-ita-tiep-tuc-gop-mat-20200607112752746.chn,"Nhiều cổ phiếu vốn hoá vừa và nhỏ có trọn vẹn 5 phiên tăng trần trong tuần này. Những cổ phiếu có mức thanh khoản cao như HQC, DBC, ITA, SHS... đều có mức tăng trên 25%."
2,VDSC: Chinh phục mốc cao hơn trong tháng 6 nhưng không gian tăng hẹp dần,2020-06-07T11:23:44,/vdsc-chinh-phuc-moc-cao-hon-trong-thang-6-nhung-khong-gian-tang-hep-dan-20200607112341917.chn,VDSC kỳ vọng VN-Index sẽ dao động trong khoảng 830 – 905 điểm.Khối ngoại có thể tiếp tục mua bán cân bằng như trong tháng 5 vừa qua thay vì bán ròng mạnh như các tháng trước đó.
3,"PVTrans muốn thay đổi mô hình quản trị công ty, đặt kế hoạch lãi ròng giảm 1 nửa trong năm 2020",2020-06-07T09:42:02,/pvtrans-muon-thay-doi-mo-hinh-quan-tri-cong-ty-dat-ke-hoach-lai-rong-giam-1-nua-trong-nam-2020-20200606120924746.chn,"Tổng Công ty cổ phần Vận tải Dầu khí (PVTrans, PVT) đã công bố tài liệu ĐHĐCĐ thường niên 2020. Ghi nhận trong bối cảnh giá dầu trên thị trường lao dốc khoảng 50% so với các tháng..."
3,ĐHĐCĐ Thế giới Di động: Nếu cổ đông cảm thấy bực bội với chính sách ESOP thì cân nhắc việc nên tiếp tục đầu tư hay chuyển sang cổ phiếu khác,2020-06-07T09:40:21,/dhdcd-the-gioi-di-dong-neu-co-dong-cam-thay-buc-boi-voi-chinh-sach-esop-thi-can-nhac-viec-nen-tiep-tuc-dau-tu-hay-chuyen-sang-co-phieu-khac-20200606144711636.chn,Chủ tịch Nguyễn Đức Tài cho hay quan hệ đồng cảm và đồng thuận giữa cổ đông và ban điều hành là rất quan trọng trong việc phát triển doanh nghiệp. Các công ty có mâu thuẫn trầm...
3,"ĐHCĐ Công trình Viettel (CTR): Tự tin hoàn thành kế hoạch năm 2020, hoạt động quý 2 tăng trưởng tích cực bất chấp Covid-19",2020-06-07T06:46:00,/dhcd-cong-trinh-viettel-ctr-tu-tin-hoan-thanh-ke-hoach-nam-2020-hoat-dong-quy-2-tang-truong-tich-cuc-bat-chap-covid-19-20200607004655417.chn,"TGĐ Phạm Đình Trường cho biết mảng hạ tầng cho thuê mà CTR đang tập trung triển khai có biên lợi nhuận ít nhất cao gấp đôi lãi suất đi vay ngân hàng, tốt hơn nhiều so với việc làm..."
3,Nhà đầu tư cá nhân trong nước mở mới hơn 100.000 tài khoản trong 3 tháng,2020-06-06T16:18:22,/nha-dau-tu-ca-nhan-trong-nuoc-mo-moi-hon-100000-tai-khoan-trong-3-thang-20200606161819792.chn,"Lượng tài khoản giao dịch chứng khoán của nhà đầu tư cá nhân trong nước mở mới đã chững lại trong tháng 5 với 33.953 đơn vị. Chỉ trong 3 tháng (3, 4 và 5), lượng tài khoản nhà đầu..."
3,"ĐHĐCĐ MWG: Ước tính doanh thu trong tháng 5 không tệ, nhưng con số vào tháng 6-7/2020 sẽ chịu ảnh hưởng từ tổng cầu giảm",2020-06-06T16:14:45,/dhdcd-mwg-uoc-tinh-doanh-thu-trong-thang-5-khong-te-nhung-con-so-vao-thang-6-7-2020-se-chiu-anh-huong-tu-tong-cau-giam-2020060615292723.chn,"Theo Chủ tịch MWG - ông Nguyễn Đức Tài, đợt suy giảm này kéo dài trong nhiều năm, doanh nghiệp nào bảo vệ được 80% lợi nhuận của năm 2019 là giỏi, duy trì được 90% là xuất sắc và..."
3,CEO Ricons: Ngừng nhận thầu từ Coteccons không ảnh hưởng đến kinh doanh,2020-06-06T10:55:44,/ceo-ricons-ngung-nhan-thau-tu-coteccons-khong-anh-huong-den-kinh-doanh-20200606105542121.chn,"Kế hoạch kinh doanh năm 2020 được trình với doanh thu 7.500 tỷ đồng, lợi nhuận sau thuế cổ đông công ty mẹ 250 tỷ đồng, giảm lần lượt 14% và 30% năm trước.HĐQT tiếp tục có tờ..."
3,"Đại diện Dragon Capital đề nghị niêm yết ngay, Ricons chốt hạn tháng 2/2021 lên HoSE",2020-06-06T10:53:50,/dai-dien-dragon-capital-de-nghi-niem-yet-ngay-ricons-chot-han-thang-2-2021-len-hose-20200606105347917.chn,"Đại diện Dragon Capital nhìn nhận thời điểm này thích hợp để Ricons niêm yết HoSE. Nếu Ricons không niêm yết như cam kết, đại diện Dragon Capital đề nghị ban lãnh đạo chịu trách..."
3,"CTIN: Covid-19 vẫn đặt kế hoạch lợi nhuận tăng 10%, mở rộng doanh thu từ Viettel và các dự án công",2020-06-06T09:40:55,/ctin-covid-19-van-dat-ke-hoach-loi-nhuan-tang-10-mo-rong-doanh-thu-tu-viettel-va-cac-du-an-cong-20200605175411714.chn,"Năm 2020, CTIN đặt kế hoạch tổng doanh thu hợp nhất tối thiểu 2.547 tỷ đồng (tăng 11% so với năm 2019). Lợi nhuận sau thuế hợp nhất tối thiểu đạt 98,74 tỷ đồng (tăng 10% so với..."
3,PVC Idico (PXL): Tổng giám đốc đăng ký mua 15 triệu cổ phiếu,2020-06-06T08:54:27,/pvc-idico-pxl-tong-giam-doc-dang-ky-mua-15-trieu-co-phieu-20200605172651214.chn,Trước đó PVC công bố thông tin đăng ký bán toàn bộ hơn 13 triệu cổ phần PVC Idico.
3,"Pyn Elite Fund còn gần 27 triệu USD tiền mặt chưa giải ngân, đặt kỳ vọng vào cổ phiếu hàng không, ô tô",2020-06-06T06:58:00,/pyn-elite-fund-con-gan-27-trieu-usd-tien-mat-chua-giai-ngan-dat-ky-vong-vao-co-phieu-hang-khong-o-to-20200605155916808.chn,"Tại thời điểm cuối tháng 5, tổng quy mô danh mục Pyn Elite Fund đạt 389 triệu Euro (~ 440 triệu USD). Trong đó, tỷ trọng tiền mặt quỹ không thay đổi so với tháng trước, vẫn còn 6%..."
3,Chứng khoán Bản Việt đặt kế hoạch lợi nhuận giảm 36% trong năm 2020,2020-06-05T17:47:51,/chung-khoan-ban-viet-dat-ke-hoach-loi-nhuan-giam-36-trong-nam-2020-20200605174749292.chn,"Trong quý 1, VCSC ghi nhận 90 tỷ đồng lợi nhuận trước thuế, giảm 64% so với cùng kỳ năm trước chủ yếu do ảnh hưởng từ hoạt động tự doanh giảm lãi. Tuy vậy, kết quả kinh doanh có..."
3,FTSE Vietnam Index loại PDR khỏi danh mục trong kỳ cơ cấu quý 2/2020,2020-06-05T17:06:17,/ftse-vietnam-index-loai-pdr-khoi-danh-muc-trong-ky-co-cau-quy-2-2020-20200605170615542.chn,"Hiện tại, FTSE Vietnam ETF đang nắm giữ gần 2,5 triệu cổ phiếu PDR và quỹ sẽ bán hết số cổ phiếu này vào ngày 19/6."
4,Chủ tịch Alphanam Group cùng con gái bà Cao Thị Ngọc Dung ứng cử vào Hội đồng quản trị PNJ,2020-06-05T15:35:00,/chu-tich-alphanam-group-cung-con-gai-ba-cao-thi-ngoc-dung-ung-cu-vao-hoi-dong-quan-tri-pnj-20200605153504917.chn,Danh sách ứng viên có Tổng giám đốc Talentnet Tiêu Yến Trinh.
4,"Phiên 5/6: Khối ngoại bán ròng gần 200 tỷ đồng, tập trung “xả” HPG và E1VFVN30",2020-06-05T15:25:47,/phien-5-6-khoi-ngoai-ban-rong-gan-200-ty-dong-tap-trung-xa-hpg-va-e1vfvn30-20200605152545339.chn,"Giao dịch khối ngoại diễn ra không mấy tích cực khi họ tiếp tục bán ròng gần 200 tỷ đồng trên toàn thị trường, lực bán tập trung vào E1VFVN30 (131,3 tỷ đồng) và HPG (111 tỷ đồng)."
4,"Vietourist (VTD) thông báo tặng tour du lịch 4 ngày 3 đêm cho cổ đông, cổ phiếu kịch trần",2020-06-05T15:15:28,/vietourist-vtd-thong-bao-tang-tour-du-lich-4-ngay-3-dem-cho-co-dong-co-phieu-kich-tran-20200605151526605.chn,Danh sách cổ đông sẽ chốt vào ngày 11/6/2020.
4,“Cánh tay phải” của Warren Buffett: Chúng tôi đang lái một con thuyền ra khơi thì gặp phải cơn bão tồi tệ nhất từ trước đến nay,2020-06-05T11:28:00,/canh-tay-phai-cua-warren-buffett-chung-toi-dang-lai-mot-con-thuyen-ra-khoi-thi-gap-phai-con-bao-toi-te-nhat-tu-truoc-den-nay-20200605112938652.chn,"“Chúng tôi không muốn mạo hiểm ở thời điểm này. Mọi thứ đều có thể dẫn tới địa ngục nến bạn xử lý không tốt. Hãy kiên nhẫn, ngồi quan sát và chờ đợi!”"
4,"Chủ tịch Đặng Thị Hoàng Yến sau gần 10 năm gặp lại: ""Chúng tôi sẽ đi bằng 3 chân để ITA phát triển bền vững thời gian tới""",2020-06-05T10:31:00,/dhdcd-ita-chu-tich-dang-thi-hoang-yen-xuat-hien-sau-gan-chuc-nam-vang-mat-20200605101122542.chn,"Sáng ngày 5/6, CTCP Đầu tư và Công nghiệp Tân Tạo (ITA) đã tổ chức ĐHĐCĐ thường niên 2020 trực tuyến. Đặc biệt, kỳ Đại hội lần này có sự tham gia của Chủ tịch Đặng Thị Hoàng Yến,..."
4,Lịch chốt quyền nhận cổ tức bằng tiền của 17 doanh nghiệp,2020-06-05T10:07:43,/lich-chot-quyen-nhan-co-tuc-bang-tien-cua-17-doanh-nghiep-20200604163821449.chn,"MIG, CTI, TRA, HVT, PHS, GND, HNI, CHC, KCE, NNT, VLW, CMD, BTW, MGC, DSS, TNB, ABS vừa công bố lịch chốt quyền nhận cổ tức bằng tiền."
4,"Dòng tiền đổ mạnh vào thị trường những phút cuối phiên, VN-Index tăng hơn 2 điểm trong phiên cuối tuần",2020-06-05T10:03:00,/nhom-chung-khoan-ha-nhiet-vn-index-giam-diem-sau-2-phien-tang-lien-tiep-20200605100319089.chn,"Trên sàn UPCom, bộ đôi Viettel VGI, VTP cũng tăng khá tốt trong phiên hôm nay. Trong đó, VGI bất ngờ bứt phá trong những phút cuối phiên. Có lẽ thông tin chiếm thị phần số 2 tại..."
4,"Vì sao giới đầu tư tháo chạy khỏi ETF trái phiếu, cổ phiếu châu Á?",2020-06-05T09:48:00,/vi-sao-gioi-dau-tu-thao-chay-khoi-etf-trai-phieu-co-phieu-chau-a-20200605090518074.chn,"Các ETF tại Mỹ đầu tư vào trái phiếu và cổ phiếu châu Á bị bán ròng 1,4 tỷ USD trong hai tuần qua, trong khi ETF nhằm vào châu Mỹ Latin lại nhận 60 triệu USD. Sự đảo chiều trong..."
4,Lịch sự kiện và tin vắn chứng khoán ngày 05/06,2020-06-05T09:06:00,/lich-su-kien-va-tin-van-chung-khoan-ngay-05-06-20200605073601511.chn,Tổng hợp toàn bộ tin vắn nổi bật liên quan đến doanh nghiệp niêm yết trên hai sàn chứng khoán.
4,"TLD tăng mạnh, Thăng Long Deco (TLD) lên kế hoạch chào bán 19 triệu cổ phiếu tăng vốn điều lệ",2020-06-05T08:54:28,/tld-tang-manh-thang-long-deco-tld-len-ke-hoach-chao-ban-19-trieu-co-phieu-tang-von-dieu-le-20200604173527667.chn,Trong đó phát hành riêng lẻ 10 triệu cổ phiếu và chào bán cho cổ đông hiện hữu hơn 9 triệu cổ phiếu.
4,FPT Telecom (FOX) chốt quyền phát hành gần 25 triệu cổ phiếu trả cổ tức năm 2019,2020-06-05T08:52:18,/fpt-telecom-fox-chot-quyen-phat-hanh-gan-25-trieu-co-phieu-tra-co-tuc-nam-2019-20200604204138652.chn,"Trong cuộc họp ĐHĐCĐ thường niên 2020 hồi đầu tháng 3 vừa qua, HĐQT của FPT Telecom đã thông qua phương án phân phối lợi nhuận năm 2019 với tỷ lệ chia cổ tức năm 2019 là 30%,..."
4,"DAG, TIX, TEG, HRC, CTC, VCX, ILC: Thông tin giao dịch lượng lớn cổ phiếu",2020-06-05T08:42:46,/dag-tix-teg-hrc-ctc-vcx-ilc-thong-tin-giao-dich-luong-lon-co-phieu-20200605081736605.chn,Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.
5,TVC chuyển sang niêm yết HoSE,2020-06-04T19:30:00,/tvc-chuyen-sang-niem-yet-hose-20200604163959261.chn,"Ngày 27 tháng 5 vừa qua, Sở Giao dịch Chứng khoán TP HCM (HoSE) đã tiếp nhận hồ sơ chuyển sàn của Công ty Cổ phần Tập đoàn Quản lý tài sản Trí Việt (HNX: TVC). Nếu nhận được sự..."
5,PV GAS: 5 tháng đầu năm ước đạt 4.500 tỷ LNTT,2020-06-04T18:23:17,/pv-gas-5-thang-dau-nam-uoc-dat-4500-ty-lntt-20200604172017433.chn,"Nhận định trong các tháng còn lại của năm 2020, PV GAS xác định sẽ tiếp tục phải đối mặt với nhiều khó khăn, thách thức."
5,"Vận chuyển Sài Gòn Tourist (STT): Toà án thụ lý yêu cầu phá sản từ Thành viên HĐQT kiêm cổ đông lớn, phía doanh nghiệp ""phản pháo"" kiện ngược lại",2020-06-04T18:18:57,/van-chuyen-sai-gon-tourist-stt-toa-an-thu-ly-yeu-cau-pha-san-tu-thanh-vien-hdqt-kiem-co-dong-lon-phia-doanh-nghiep-phan-phao-kien-nguoc-lai-2020060410505023.chn,"Đến nay, STT cho biết đang phải giải quyết hàng loạt vụ kiện, đơn tố cáo của ông Hồng bên cạnh các vai trò là nguyên đơn tại vụ kiện yêu cầu bồi thường thiệt hại từ các lãnh đạo..."
5,"Thuduc House (TDH): Sẽ bán hết 49% vốn tại Chợ Nông sản Thủ Đức ngay trong tháng 6, cổ phiếu kịch trần",2020-06-04T16:16:42,/thuduc-house-tdh-se-ban-het-49-von-tai-cho-nong-san-thu-duc-ngay-trong-thang-6-co-phieu-kich-tran-20200604154217386.chn,"Tổng giá trị chuyển chuyển nhượng đạt gần 88 tỷ đồng, Thuduc House (TDH) cho biết sẽ thực hiện ngay trong tháng 6/2020."
