Date,Open,High,Low,Close,Adj Close,Volume
2001-08-25,1.328571,1.378571,1.234286,1.325000,1.147049,293237000
2001-09-01,1.321429,1.362857,1.228571,1.234286,1.068518,308117600
2001-09-08,1.214286,1.250000,1.208571,1.240714,1.074083,77211400
2001-09-15,1.142857,1.265714,1.048571,1.123571,0.972673,535029600
2001-09-22,1.150714,1.202857,1.066429,1.107857,0.959069,462522200
2001-09-29,1.106429,1.160714,1.059286,1.152857,0.998026,467735800
2001-10-06,1.112143,1.291429,1.107143,1.286429,1.113658,327936000
2001-10-13,1.282143,1.315000,1.211429,1.307143,1.131590,396650800
2001-10-20,1.300714,1.387143,1.267857,1.333571,1.154469,496315400
2001-10-27,1.326429,1.347143,1.218571,1.326429,1.148286,324973600
2001-11-03,1.345714,1.437857,1.323571,1.336429,1.156943,352809800
2001-11-10,1.332857,1.421429,1.282857,1.355000,1.173020,272753600
2001-11-17,1.357143,1.442857,1.354286,1.417143,1.226817,217690200
2001-11-24,1.424286,1.539286,1.420000,1.521429,1.317097,371632800
2001-12-01,1.504286,1.716429,1.471429,1.610000,1.393773,418153400
2001-12-08,1.592143,1.642143,1.435000,1.456429,1.260827,238918400
2001-12-15,1.457143,1.548571,1.442143,1.500000,1.298546,294026600
2001-12-22,1.492857,1.642857,1.492857,1.602143,1.386971,171915800
2001-12-29,1.607857,1.710714,1.559286,1.692143,1.464884,422315600
2002-01-05,1.694286,1.714286,1.446429,1.503571,1.301638,505999200
2002-01-12,1.500714,1.624286,1.464286,1.583571,1.370894,568149400
2002-01-19,1.590714,1.679286,1.542143,1.660714,1.437676,325127600
2002-01-26,1.671429,1.782857,1.622857,1.743571,1.509405,441274400
2002-02-02,1.737143,1.855714,1.669286,1.716429,1.485908,570000200
2002-02-09,1.709286,1.802857,1.695714,1.707143,1.477869,364028000
2002-02-16,1.697143,1.705000,1.532143,1.624286,1.406140,382232200
2002-02-23,1.632143,1.765714,1.495714,1.675000,1.450043,630767200
2002-03-02,1.661429,1.792143,1.625714,1.761429,1.524864,344297800
2002-03-09,1.757143,1.795714,1.705000,1.782143,1.542796,293951000
2002-03-16,1.782143,1.807143,1.661429,1.720714,1.489618,414941800
2002-03-23,1.719286,1.720714,1.642857,1.690714,1.463647,189207200
